# Middle Chinese to Mandarin syllable mapping (work in progress)
# version: 20190512
# author: hhliow (github.com/hhliow)
# license: cc by-nc-sa 4.0
# The Middle Chinese syllables are transcribed using Baxter transcription.
# The Mandarin IPA transcription is intended to reflect the system of 洪武正韻譯訓. The following modern phonetic realization are not marked explicitly:
#  Merge of syllable codae -p -t -k to glottal stop [ʔ];
#  Omission of breathiness in breathy fricatives ʂʱ ʃʱ sʱ fʱ ɦ (resulting in merge with [ʂ] [ʃ] [s] [f] [h]~[x] respectively);
#  Palatalization and frictivization of /k/ /g/ /ŋ/ /ʔ/ /h/ /ɦ/ before /i/ or /y/;
#  Merge of -iaw and -iɛw.
kwangx_ghiunh_entry	middle_chinese_to_mandarin_mapping
15787(簵)	簵(luH)->簵(lǔ)
15792(妒)	妒(tuH)->妒(tǔ)
15792(妒)	妬(tuH)->妬(tǔ)
15793(妬)	妬(tuH)->妬(tǔ)
15793(妬)	妒(tuH)->妒(tǔ)
15794(秅)	秅(tuH)->秅(tǔ)
15795(秺)	秺(tuH)->秺(tǔ)
15796(奼)	奼(tuH)->奼(tǔ)
15799(㓃)	㓃(tuH)->㓃(tǔ)
15800(蠹)	蠹(tuH)->蠹(tǔ)
15800(蠹)	蠧(tuH)->蠧(tǔ)
15803(斁)	斁(tuH)->斁(tǔ)
15804(菟)	菟(thuH)->菟(tʰǔ)
15804(菟)	莵(thuH)->莵(tʰǔ)
15805(兔)	兔(thuH)->兔(tʰǔ)
15806(吐)	吐(thuH)->吐(tʰǔ)
15807(鵵)	鵵(thuH)->鵵(tʰǔ)
15808(顧)	顧(kuH)->顧(kǔ)
15808(顧)	頋(kuH)->頋(kǔ)
15810(雇)	雇(kuH)->雇(kǔ)
15812(故)	故(kuH)->故(kǔ)
15813(酤)	酤(kuH)->酤(kǔ)
15814(沽)	沽(kuH)->沽(kǔ)
15815(痼)	痼(kuH)->痼(kǔ)
15816(固)	固(kuH)->固(kǔ)
15817(錮)	錮(kuH)->錮(kǔ)
15819(鯝)	鯝(kuH)->鯝(kǔ)
15822(凅)	凅(kuH)->凅(kǔ)
15822(凅)	涸(kuH)->涸(kǔ)
15823(誤)	悞(nguH)->悞((ŋ)ǔ)
15823(誤)	誤(nguH)->誤((ŋ)ǔ)
15825(寤)	寤(nguH)->寤((ŋ)ǔ)
15826(忤)	忤(nguH)->忤((ŋ)ǔ)
15827(啎)	啎(nguH)->啎((ŋ)ǔ)
15828(迕)	迕(nguH)->迕((ŋ)ǔ)
15829(遻)	遻(nguH)->遻((ŋ)ǔ)
15830(晤)	晤(nguH)->晤((ŋ)ǔ)
15831(悟)	悟(nguH)->悟((ŋ)ǔ)
15832(逜)	逜(nguH)->逜((ŋ)ǔ)
15834(捂)	捂(nguH)->捂((ŋ)ǔ)
15837(護)	護(huH)->護(ɦǔ)
15838(瓠)	瓠(huH)->瓠(ɦǔ)
15839(嫭)	嫭(huH)->嫭(ɦǔ)
15841(頀)	頀(huH)->頀(ɦǔ)
15842(互)	互(huH)->互(ɦǔ)
15843(濩)	濩(huH)->濩(ɦǔ)
15845(冱)	冱(huH)->冱(ɦǔ)
15845(冱)	沍(huH)->沍(ɦǔ)
15846(枑)	枑(huH)->枑(ɦǔ)
15854(訴)	訴(suH)->訴(sǔ)
15855(愬)	愬(suH)->愬(sǔ)
15857(泝)	泝(suH)->泝(sǔ)
15857(泝)	溯(suH)->溯(sǔ)
15858(遡)	遡(suH)->遡(sǔ)
15858(遡)	泝(suH)->泝(sǔ)
15858(遡)	溯(suH)->溯(sǔ)
15859(素)	素(suH)->素(sǔ)
15860(傃)	傃(suH)->傃(sǔ)
15861(嗉)	嗉(suH)->嗉(sǔ)
15864(塑)	塑(suH)->塑(sǔ)
15865(塐)	塐(suH)->塐(sǔ)
15869(祚)	祚(dzuH)->祚(dzǔ)
15870(胙)	胙(dzuH)->胙(dzǔ)
15871(阼)	阼(dzuH)->阼(dzǔ)
15873(飵)	飵(dzuH)->飵(dzǔ)
15876(笯)	笯(nuH)->笯(nǔ)
15877(怒)	怒(nuH)->怒(nǔ)
15878(布)	布(puH)->布(pǔ)
15879(圃)	圃(puH)->圃(pǔ)
15880(佈)	佈(puH)->佈(pǔ)
15881(抪)	抪(puH)->抪(pǔ)
15884(汙)	汙('uH)->汙(ʔǔ)
15884(汙)	污('uH)->污(ʔǔ)
15884(汙)	汚('uH)->汚(ʔǔ)
15885(惡)	惡('uH)->惡(ʔǔ)
15885(惡)	悪('uH)->悪(ʔǔ)
15890(鋪)	鋪(phuH)->鋪(pʰǔ)
15891(誧)	誧(phuH)->誧(pʰǔ)
15893(厝)	厝(tshuH)->厝(tsʰǔ)
15894(措)	措(tshuH)->措(tsʰǔ)
15895(醋)	酢(tshuH)->酢(tsʰǔ)
15895(醋)	醋(tshuH)->醋(tsʰǔ)
15896(錯)	錯(tshuH)->錯(tsʰǔ)
15898(絝)	絝(khuH)->絝(kʰǔ)
15898(絝)	褲(khuH)->褲(kʰǔ)
15898(絝)	绔(khuH)->绔(kʰǔ)
15898(絝)	綯(khuH)->綯(kʰǔ)
15898(絝)	袴(khuH)->袴(kʰǔ)
15899(袴)	袴(khuH)->袴(kʰǔ)
15899(袴)	褲(khuH)->褲(kʰǔ)
15899(袴)	絝(khuH)->絝(kʰǔ)
15899(袴)	绔(khuH)->绔(kʰǔ)
15899(袴)	綯(khuH)->綯(kʰǔ)
15900(庫)	庫(khuH)->庫(kʰǔ)
15901(胯)	胯(khuH)->胯(kʰǔ)
15903(苦)	苦(khuH)->苦(kʰǔ)
15904(跨)	跨(khuH)->跨(kʰǔ)
15905(捕)	捕(buH)->捕(bǔ)
15906(哺)	哺(buH)->哺(bǔ)
15907(步)	步(buH)->步(bǔ)
15907(步)	歩(buH)->歩(bǔ)
15909(餔)	餔(buH)->餔(bǔ)
15911(𩣝)	𩣝(buH)->𩣝(bǔ)
15916(荹)	荹(buH)->荹(bǔ)
15918(謼)	呼(xuH)->呼(hǔ)
15918(謼)	謼(xuH)->謼(hǔ)
15918(謼)	嘑(xuH)->嘑(hǔ)
15918(謼)	虖(xuH)->虖(hǔ)
15919(戽)	戽(xuH)->戽(hǔ)
15920(作)	作(tsuH)->作(tsǔ)
15921(霽)	霽(tsejH)->霽(tsǐ)
15924(濟)	濟(tsejH)->濟(tsǐ)
15924(濟)	済(tsejH)->済(tsǐ)
15925(擠)	擠(tsejH)->擠(tsǐ)
15929(帝)	帝(tejH)->帝(tǐ)
15930(諦)	諦(tejH)->諦(tǐ)
15931(嚏)	嚏(tejH)->嚏(tǐ)
15931(嚏)	⿰訁疐(tejH)->⿰訁疐(tǐ)
15933(柢)	柢(tejH)->柢(tǐ)
15934(蔕)	蔕(tejH)->蔕(tǐ)
15935(螮)	螮(tejH)->螮(tǐ)
15940(疐)	疐(tejH)->疐(tǐ)
15952(嚌)	嚌(dzejH)->嚌(dzǐ)
15953(劑)	劑(dzejH)->劑(dzǐ)
15953(劑)	剤(dzejH)->剤(dzǐ)
15954(穧)	穧(dzejH)->穧(dzǐ)
15955(𨣧)	𨣧(dzejH)->𨣧(dzǐ)
15956(眥)	眥(dzejH)->眥(dzǐ)
15957(齊)	齊(dzejH)->齊(dzǐ)
15957(齊)	斉(dzejH)->斉(dzǐ)
15957(齊)	亝(dzejH)->亝(dzǐ)
15958(齌)	齌(dzejH)->齌(dzǐ)
15959(癠)	癠(dzejH)->癠(dzǐ)
15960(懠)	懠(dzejH)->懠(dzǐ)
15962(替)	替(thejH)->替(tʰǐ)
15966(鬀)	鬀(thejH)->鬀(tʰǐ)
15967(剃)	剃(thejH)->剃(tʰǐ)
15970(楴)	楴(thejH)->楴(tʰǐ)
15971(涕)	涕(thejH)->涕(tʰǐ)
15971(涕)	洟(thejH)->洟(tʰǐ)
15974(𡲕)	𡲕(thejH)->𡲕(tʰǐ)
15976(薙)	薙(thejH)->薙(tʰǐ)
15979(殢)	殢(thejH)->殢(tʰǐ)
15982(第)	第(dejH)->第(dǐ)
15983(弟)	弟(dejH)->弟(dǐ)
15984(遰)	遰(dejH)->遰(dǐ)
15985(髢)	髢(dejH)->髢(dǐ)
15987(締)	締(dejH)->締(dǐ)
15988(睇)	睇(dejH)->睇(dǐ)
15989(悌)	悌(dejH)->悌(dǐ)
15990(娣)	娣(dejH)->娣(dǐ)
15991(禘)	禘(dejH)->禘(dǐ)
15992(軑)	軑(dejH)->軑(dǐ)
15993(釱)	釱(dejH)->釱(dǐ)
15994(鷤)	鷤(dejH)->鷤(dǐ)
15995(棣)	棣(dejH)->棣(dǐ)
15996(杕)	杕(dejH)->杕(dǐ)
15997(踶)	踶(dejH)->踶(dǐ)
15998(題)	題(dejH)->題(dǐ)
15999(遞)	逓(dejH)->逓(dǐ)
15999(遞)	遞(dejH)->遞(dǐ)
16007(𪂿)	𪂿(dejH)->𪂿(dǐ)
16010(逮)	逮(dejH)->逮(dǐ)
16011(砌)	砌(tshejH)->砌(tsʰǐ)
16012(切)	切(tshejH)->切(tsʰǐ)
16013(𥉻)	𥉻(tshejH)->𥉻(tsʰǐ)
16014(妻)	妻(tshejH)->妻(tsʰǐ)
16019(細)	細(sejH)->細(sǐ)
16022(栖)	栖(sejH)->栖(sǐ)
16023(壻)	壻(sejH)->壻(sǐ)
16023(壻)	婿(sejH)->婿(sǐ)
16023(壻)	聟(sejH)->聟(sǐ)
16025(詣)	詣(ngejH)->詣((ŋ)ǐ)
16027(羿)	羿(ngejH)->羿((ŋ)ǐ)
16028(𦐧)	𦐧(ngejH)->𦐧((ŋ)ǐ)
16029(睨)	睨(ngejH)->睨((ŋ)ǐ)
16030(栺)	栺(ngejH)->栺((ŋ)ǐ)
16033(甈)	甈(ngejH)->甈((ŋ)ǐ)
16034(堄)	堄(ngejH)->堄((ŋ)ǐ)
16036(計)	計(kejH)->計(kjǐ)
16037(係)	係(kejH)->係(kjǐ)
16038(繼)	繼(kejH)->繼(kjǐ)
16038(繼)	継(kejH)->継(kjǐ)
16039(繫)	繫(kejH)->繫(kjǐ)
16039(繫)	繋(kejH)->繋(kjǐ)
16040(薊)	薊(kejH)->薊(kjǐ)
16041(髻)	髻(kejH)->髻(kjǐ)
16042(𨜒)	𨜒(kejH)->𨜒(kjǐ)
16046(轚)	轚(kejH)->轚(kjǐ)
16051(系)	系(hejH)->系(ɦjǐ)
16053(妎)	妎(hejH)->妎(ɦjǐ)
16054(禊)	禊(hejH)->禊(ɦjǐ)
16055(繫)	繫(hejH)->繫(ɦjǐ)
16055(繫)	繋(hejH)->繋(ɦjǐ)
16059(盻)	盻(hejH)->盻(ɦjǐ)
16062(契)	契(khejH)->契(kʰjǐ)
16063(栔)	栔(khejH)->栔(kʰjǐ)
16072(翳)	翳('ejH)->翳(ʔjǐ)
16073(曀)	曀('ejH)->曀(ʔjǐ)
16077(㙠)	㙠('ejH)->㙠(ʔjǐ)
16078(殪)	殪('ejH)->殪(ʔjǐ)
16079(瞖)	瞖('ejH)->瞖(ʔjǐ)
16080(医)	医('ejH)->医(ʔjǐ)
16082(蘙)	蘙('ejH)->蘙(ʔjǐ)
16083(縊)	縊('ejH)->縊(ʔjǐ)
16085(繄)	繄('ejH)->繄(ʔjǐ)
16086(㙪)	㙪('ejH)->㙪(ʔjǐ)
16089(謎)	謎(mejH)->謎(mjǐ)
16091(閉)	閉(pejH)->閉(pjǐ)
16091(閉)	閇(pejH)->閇(pjǐ)
16093(嬖)	嬖(pejH)->嬖(pǐ)
16094(箅)	箅(pejH)->箅(pjǐ)
16096(慧)	慧(hwejH)->慧(ɦǔi)
16097(憓)	憓(hwejH)->憓(ɦǔi)
16099(惠)	惠(hwejH)->惠(ɦǔi)
16099(惠)	恵(hwejH)->恵(ɦǔi)
16101(蕙)	蕙(hwejH)->蕙(ɦǔi)
16106(譓)	譓(hwejH)->譓(ɦǔi)
16109(桂)	桂(kwejH)->桂(kǔi)
16110(昋)	昋(kwejH)->昋(kǔi)
16111(炅)	炅(kwejH)->炅(kǔi)
16111(炅)	炔(kwejH)->炔(kǔi)
16111(炅)	耿(kwejH)->耿(kǔi)
16112(炔)	炔(kwejH)->炔(kǔi)
16112(炔)	炅(kwejH)->炅(kǔi)
16112(炔)	耿(kwejH)->耿(kǔi)
16113(筀)	筀(kwejH)->筀(kǔi)
16117(䳏)	䳏(kwejH)->䳏(kǔi)
16121(媲)	媲(phejH)->媲(pʰǐ)
16123(睥)	睥(phejH)->睥(pʰǐ)
16125(濞)	濞(phejH)->濞(pʰǐ)
16128(薜)	薜(bejH)->薜(bǐ)
16133(麗)	麗(lejH)->麗(ljǐ)
16134(戾)	戾(lejH)->戾(ljǐ)
16134(戾)	戻(lejH)->戻(ljǐ)
16136(隸)	隸(lejH)->隸(ljǐ)
16136(隸)	隷(lejH)->隷(ljǐ)
16137(隷)	隷(lejH)->隷(ljǐ)
16137(隷)	隸(lejH)->隸(ljǐ)
16138(儷)	儷(lejH)->儷(ljǐ)
16140(綟)	綟(lejH)->綟(ljǐ)
16141(劙)	劙(lejH)->劙(ljǐ)
16143(唳)	唳(lejH)->唳(ljǐ)
16145(䓞)	䓞(lejH)->䓞(ljǐ)
16146(沴)	沴(lejH)->沴(ljǐ)
16147(荔)	茘(lejH)->茘(ljǐ)
16147(荔)	荔(lejH)->荔(ljǐ)
16149(欐)	欐(lejH)->欐(ljǐ)
16152(涖)	涖(lejH)->涖(lǐ)
16153(悷)	悷(lejH)->悷(ljǐ)
16158(珕)	珕(lejH)->珕(ljǐ)
16158(珕)	⿰𤣩刕(lejH)->⿰𤣩刕(ljǐ)
16162(䕻)	䕻(lejH)->䕻(ljǐ)
16164(離)	離(lejH)->離(lǐ)
16167(泥)	泥(nejH)->泥(njǐ)
16170(迡)	迡(nejH)->迡(njǐ)
16175(祭)	祭(tsjejH)->祭(tsǐ)
16176(際)	際(tsjejH)->際(tsǐ)
16177(穄)	穄(tsjejH)->穄(tsǐ)
16182(歲)	歲(sjwejH)->歲(sǔi)
16182(歲)	歳(sjwejH)->歳(sǔi)
16182(歲)	亗(sjwejH)->亗(sǔi)
16184(𦄑)	𦄑(sjwejH)->𦄑(sǔi)
16185(繐)	繐(sjwejH)->繐(sǔi)
16186(衞)	衞(hjwejH)->衞(ǔi)
16186(衞)	衛(hjwejH)->衛(ǔi)
16187(軎)	軎(hjwejH)->軎(ǔi)
16188(轊)	轊(hjwejH)->轊(ǔi)
16189(璏)	璏(hjwejH)->璏(ǔi)
16193(槥)	槥(hjwejH)->槥(ǔi)
16194(彗)	彗(hjwejH)->彗(ǔi)
16194(彗)	篲(hjwejH)->篲(ǔi)
16199(芮)	芮(nywejH)->芮(ʒǔi)
16200(汭)	汭(nywejH)->汭(ʒǔi)
16201(枘)	枘(nywejH)->枘(ʒǔi)
16202(蜹)	蜹(nywejH)->蜹(ʒǔi)
16202(蜹)	蚋(nywejH)->蚋(ʒǔi)
16205(贅)	贅(tsywejH)->贅(ʈʂǔi)
16210(脃)	脃(tshjwejH)->脃(tsʰǔi)
16212(脆)	脆(tshjwejH)->脆(tsʰǔi)
16220(銳)	銳(ywejH)->銳(jǔi)
16220(銳)	锐(ywejH)->锐(jǔi)
16220(銳)	鋭(ywejH)->鋭(jǔi)
16222(叡)	叡(ywejH)->叡(jǔi)
16223(睿)	睿(ywejH)->睿(jǔi)
16226(綴)	綴(trjwejH)->綴(ʈʂǔi)
16227(醊)	醊(trjwejH)->醊(ʈʂǔi)
16228(畷)	畷(trjwejH)->畷(ʈʂǔi)
16232(餟)	餟(trjwejH)->餟(ʈʂǔi)
16234(錣)	錣(trjwejH)->錣(ʈʂǔi)
16237(稅)	稅(sywejH)->稅(ʂǔi)
16238(說)	說(sywejH)->說(ʂǔi)
16238(說)	説(sywejH)->説(ʂǔi)
16239(裞)	裞(sywejH)->裞(ʂǔi)
16240(蛻)	蛻(sywejH)->蛻(ʂǔi)
16241(帨)	帨(sywejH)->帨(ʂǔi)
16243(涗)	涗(sywejH)->涗(ʂǔi)
16243(涗)	涚(sywejH)->涚(ʂǔi)
16244(䬽)	䬽(sywejH)->䬽(ʂǔi)
16246(𡚁)	弊(bjiejH)->弊(bǐ)
16246(𡚁)	𡚁(bjiejH)->𡚁(bǐ)
16247(斃)	斃(bjiejH)->斃(bǐ)
16248(幣)	幣(bjiejH)->幣(bǐ)
16248(幣)	幤(bjiejH)->幤(bǐ)
16250(敝)	敝(bjiejH)->敝(bǐ)
16255(篲)	篲(zjwejH)->篲(sʱǔi)
16255(篲)	彗(zjwejH)->彗(sʱǔi)
16258(彗)	彗(zjwejH)->彗(sʱǔi)
16258(彗)	篲(zjwejH)->篲(sʱǔi)
16264(蔽)	芘(pjiejH)->芘(pǐ)
16264(蔽)	蔽(pjiejH)->蔽(pjǐ)
16264(蔽)	菝(pjiejH)->菝(pǐ)
16264(蔽)	芘(pjiejH)->芘(pjǐ)
16264(蔽)	萆(pjiejH)->萆(pǐ)
16264(蔽)	菝(pjiejH)->菝(pjǐ)
16264(蔽)	蔽(pjiejH)->蔽(pǐ)
16264(蔽)	萆(pjiejH)->萆(pjǐ)
16264(蔽)	蓖(pjiejH)->蓖(pǐ)
16266(鷩)	鷩(pjiejH)->鷩(pjǐ)
16268(劌)	劌(kjwejH)->劌(kǔi)
16269(鱖)	鱖(kjwejH)->鱖(kǔi)
16270(𠜾)	𠜾(kjwejH)->𠜾(kǔi)
16272(蹶)	蹶(kjwejH)->蹶(kǔi)
16274(袂)	袂(mjiejH)->袂(mjǐ)
16278(掣)	掣(tsyhejH)->掣(tʃʰjǐ)
16280(懘)	懘(tsyhejH)->懘(tʃʰjǐ)
16286(制)	制(tsyejH)->制(tʃjǐ)
16289(淛)	淛(tsyejH)->淛(tʃjǐ)
16292(晢)	晢(tsyejH)->晢(tʃjǐ)
16292(晢)	晰(tsyejH)->晰(tʃjǐ)
16296(䱥)	䱥(tsyejH)->䱥(tʃjǐ)
16304(逝)	逝(dzyejH)->逝(ʃʱjǐ)
16305(忕)	忕(dzyejH)->忕(ʃʱjǐ)
16307(噬)	噬(dzyejH)->噬(ʃʱjǐ)
16308(誓)	誓(dzyejH)->誓(ʃʱjǐ)
16310(筮)	筮(dzyejH)->筮(ʃʱjǐ)
16312(澨)	澨(dzyejH)->澨(ʃʱjǐ)
16314(遾)	遾(dzyejH)->遾(ʃʱjǐ)
16317(曵)	曳(yejH)->曳(jǐj)
16317(曵)	曵(yejH)->曵(jǐj)
16318(裔)	裔(yejH)->裔(jǐj)
16320(勩)	勩(yejH)->勩(jǐ)
16320(勩)	勩(yejH)->勩(jǐj)
16321(泄)	泄(yejH)->泄(jǐj)
16322(洩)	洩(yejH)->洩(jǐj)
16325(枻)	枻(yejH)->枻(jǐj)
16326(詍)	詍(yejH)->詍(jǐj)
16330(跇)	跇(yejH)->跇(jǐj)
16332(袣)	袣(yejH)->袣(jǐj)
16335(㵝)	㵝(yejH)->㵝(jǐj)
16337(抴)	抴(yejH)->抴(jǐj)
16342(㵩)	㵩(yejH)->㵩(jǐj)
16344(呭)	呭(yejH)->呭(jǐj)
16347(瘞)	瘞('jejH)->瘞(ʔjǐ)
16348(餲)	餲('jejH)->餲(ʔjǐ)
16351(藝)	藝(ngjiejH)->藝((ŋ)ǐ)
16351(藝)	芸(ngjiejH)->芸((ŋ)ǐ)
16351(藝)	兿(ngjiejH)->兿((ŋ)ǐ)
16352(埶)	埶(ngjiejH)->埶((ŋ)ǐ)
16353(蓺)	蓺(ngjiejH)->蓺((ŋ)ǐ)
16356(囈)	囈(ngjiejH)->囈((ŋ)ǐ)
16357(槸)	槸(ngjiejH)->槸((ŋ)ǐ)
16358(褹)	褹(ngjiejH)->褹((ŋ)ǐ)
16359(滯)	滯(drjejH)->滯(dʒjǐ)
16360(彘)	彘(drjejH)->彘(dʒǐ)
16366(例)	例(ljejH)->例(ljǐ)
16367(厲)	厲(ljejH)->厲(ljǐ)
16368(礪)	礪(ljejH)->礪(ljǐ)
16369(勵)	勵(ljejH)->勵(ljǐ)
16369(勵)	劢(ljejH)->劢(ljǐ)
16370(禲)	禲(ljejH)->禲(ljǐ)
16371(癘)	癘(ljejH)->癘(ljǐ)
16372(㾐)	㾐(ljejH)->㾐(ljǐ)
16374(濿)	濿(ljejH)->濿(ljǐ)
16376(蠣)	蠣(ljejH)->蠣(ljǐ)
16382(𥣭)	𥣭(ljejH)->𥣭(ljǐ)
16384(糲)	糲(ljejH)->糲(ljǐ)
16387(栵)	栵(ljejH)->栵(ljǐ)
16391(憩)	憩(khjejH)->憩(kʰjǐ)
16391(憩)	憇(khjejH)->憇(kʰjǐ)
16394(愒)	愒(khjejH)->愒(kʰjǐ)
16395(揭)	揭(khjejH)->揭(kʰjǐ)
16395(揭)	掲(khjejH)->掲(kʰjǐ)
16396(甈)	甈(khjejH)->甈(kʰjǐ)
16397(丗)	世(syejH)->世(ʃjǐ)
16397(丗)	卋(syejH)->卋(ʃjǐ)
16397(丗)	丗(syejH)->丗(ʃjǐ)
16398(勢)	勢(syejH)->勢(ʃjǐ)
16399(貰)	貰(syejH)->貰(ʃjǐ)
16400(猘)	猘(kjejH)->猘(kǐ)
16401(𦇧)	𦇧(kjejH)->𦇧(kǐ)
16402(罽)	罽(kjejH)->罽(kǐ)
16404(瀱)	瀱(kjejH)->瀱(kǐ)
16409(偈)	偈(gjejH)->偈(gǐ)
16413(傺)	傺(trhjejH)->傺(tʃʰjǐ)
16419(揥)	揥(trhjejH)->揥(tʃʰjǐ)
16425(蕝)	蕝(tsjwejH)->蕝(tsǔi)
16431(泰)	泰(thajH)->泰(tʰǎi)
16432(忕)	忕(thajH)->忕(tʰǎi)
16433(太)	太(thajH)->太(tʰǎi)
16434(汰)	汰(thajH)->汰(tʰǎi)
16435(蓋)	蓋(kajH)->蓋(kǎi)
16435(蓋)	葢(kajH)->葢(kǎi)
16436(匃)	匃(kajH)->匃(kǎi)
16436(匃)	匄(kajH)->匄(kǎi)
16437(丐)	丐(kajH)->丐(kǎi)
16437(丐)	丏(kajH)->丏(kǎi)
16438(艾)	艾(ngajH)->艾(ŋǎi)
16441(藹)	藹('ajH)->藹(ʔǎi)
16442(壒)	壒('ajH)->壒(ʔǎi)
16443(馤)	馤('ajH)->馤(ʔǎi)
16444(靄)	靄('ajH)->靄(ʔǎi)
16445(𣋞)	𣋞('ajH)->𣋞(ʔǎi)
16450(曖)	曖('ajH)->曖(ʔǎi)
16451(柰)	柰(najH)->柰(nǎi)
16452(奈)	奈(najH)->奈(nǎi)
16456(大)	大(dajH)->大(dǎi)
16457(汏)	汏(dajH)->汏(dǎi)
16458(軑)	軑(dajH)->軑(dǎi)
16459(釱)	釱(dajH)->釱(dǎi)
16463(㐲)	㐲(dajH)->㐲(dǎi)
16464(害)	害(hajH)->害(ɦǎi)
16466(妎)	妎(hajH)->妎(ɦǎi)
16468(帶)	帶(tajH)->帶(tǎi)
16468(帶)	帯(tajH)->帯(tǎi)
16470(㿃)	㿃(tajH)->㿃(tǎi)
16471(蹛)	蹛(tajH)->蹛(tǎi)
16475(貝)	貝(pajH)->貝(pǔi)
16481(狽)	狽(pajH)->狽(pǔi)
16489(霈)	霈(phajH)->霈(pʰǔi)
16490(浿)	浿(phajH)->浿(pʰǔi)
16491(沛)	沛(phajH)->沛(pʰǔi)
16494(會)	會(hwajH)->會(ɦǔi)
16497(禬)	禬(hwajH)->禬(ɦǔi)
16498(繪)	繪(hwajH)->繪(ɦǔi)
16498(繪)	絵(hwajH)->絵(ɦǔi)
16500(𩊭)	𩊭(dwajH)->𩊭(dǔi)
16502(銳)	銳(dwajH)->銳(dǔi)
16502(銳)	锐(dwajH)->锐(dǔi)
16502(銳)	鋭(dwajH)->鋭(dǔi)
16504(儈)	儈(kwajH)->儈(kǔi)
16505(膾)	膾(kwajH)->膾(kǔi)
16506(鱠)	鱠(kwajH)->鱠(kǔi)
16507(襘)	襘(kwajH)->襘(kǔi)
16509(檜)	檜(kwajH)->檜(kǔi)
16509(檜)	栝(kwajH)->栝(kǔi)
16510(旝)	旝(kwajH)->旝(kǔi)
16512(澮)	澮(kwajH)->澮(kǔi)
16513(鄶)	鄶(kwajH)->鄶(kǔi)
16514(廥)	廥(kwajH)->廥(kǔi)
16515(䯤)	䯤(kwajH)->䯤(kǔi)
16516(鬠)	鬠(kwajH)->鬠(kǔi)
16517(劊)	劊(kwajH)->劊(kǔi)
16518(會)	會(kwajH)->會(kǔi)
16521(獪)	獪(kwajH)->獪(kǔi)
16521(獪)	猾(kwajH)->猾(kǔi)
16522(最)	最(tswajH)->最(tsǔi)
16525(𧬨)	𧬨(xwajH)->𧬨(hǔi)
16526(噦)	噦(xwajH)->噦(hǔi)
16527(翽)	翽(xwajH)->翽(hǔi)
16527(翽)	翙(xwajH)->翙(hǔi)
16531(𥢶)	𥢶(khwajH)->𥢶(kʰǔi)
16532(酹)	酹(lwajH)->酹(lǔi)
16537(外)	外(ngwajH)->外((ŋ)wǎi)
16538(祋)	祋(twajH)->祋(tǔi)
16539(懀)	懀('wajH)->懀(ʔǔi)
16540(濊)	濊('wajH)->濊(ʔǔi)
16541(薈)	薈('wajH)->薈(ʔǔi)
16554(旆)	旆(bajH)->旆(bǔi)
16556(軷)	軷(bajH)->軷(bǔi)
16557(磕)	磕(khajH)->磕(kʰǎi)
16560(愒)	愒(khajH)->愒(kʰǎi)
16566(蔡)	蔡(tshajH)->蔡(tsʰǎi)
16569(賴)	賴(lajH)->賴(lǎi)
16569(賴)	頼(lajH)->頼(lǎi)
16570(籟)	籟(lajH)->籟(lǎi)
16571(癩)	癩(lajH)->癩(lǎi)
16572(瀨)	瀨(lajH)->瀨(lǎi)
16572(瀨)	瀬(lajH)->瀬(lǎi)
16573(糲)	糲(lajH)->糲(lǎi)
16574(䄤)	䄤(lajH)->䄤(lǎi)
16575(藾)	藾(lajH)->藾(lǎi)
16588(娧)	娧(thwajH)->娧(tʰǔi)
16589(蛻)	蛻(thwajH)->蛻(tʰǔi)
16590(駾)	駾(thwajH)->駾(tʰǔi)
16593(眛)	眛(majH)->眛(mǔi)
16594(沬)	沬(majH)->沬(mǔi)
16597(卦)	卦(kweaH)->卦(kwǎ)
16598(挂)	挂(kweaH)->挂(kwǎ)
16599(掛)	掛(kweaH)->掛(kwǎ)
16600(詿)	詿(kweaH)->詿(kwǎ)
16602(罣)	罣(kweaH)->罣(kwǎ)
16603(懈)	懈(keaH)->懈(kiǎi)
16604(解)	解(keaH)->解(kiǎi)
16605(繲)	繲(keaH)->繲(kiǎi)
16606(廨)	廨(keaH)->廨(kiǎi)
16609(隘)	隘('eaH)->隘(ʔiǎi)
16611(阸)	阨('eaH)->阨(ʔiǎi)
16611(阸)	阸('eaH)->阸(ʔiǎi)
16611(阸)	厄('eaH)->厄(ʔiǎi)
16615(邂)	邂(heaH)->邂(ɦiǎi)
16616(解)	解(heaH)->解(ɦiǎi)
16617(賣)	賣(meaH)->賣(mǎi)
16617(賣)	売(meaH)->売(mǎi)
16618(畫)	畫(hweaH)->畫(ɦwǎ)
16618(畫)	画(hweaH)->画(ɦwǎ)
16618(畫)	畵(hweaH)->畵(ɦwǎ)
16627(差)	差(tsrheaH)->差(ʈʂʰǎi)
16628(瘥)	瘥(tsrheaH)->瘥(ʈʂʰǎi)
16634(睚)	睚(ngeaH)->睚((ŋ)jiǎi)
16637(粺)	粺(beaH)->粺(bǎi)
16638(稗)	稗(beaH)->稗(bǎi)
16642(眦)	眥(dzreaH)->眥(ɖʐǎi)
16642(眦)	眦(dzreaH)->眦(ɖʐǎi)
16643(派)	派(pheaH)->派(pʰǎi)
16650(債)	債(tsreaH)->債(ʈʂǎi)
16653(曬)	曬(sreaH)->曬(ʂǎi)
16657(洒)	洒(sreaH)->洒(ʂǎi)
16657(洒)	灑(sreaH)->灑(ʂǎi)
